id,course title,Credit hours,course ID,class code,preReqs
4764,ENTM 8900 Research Problems (1-4 per sem.) - Modern Campus Catalog™,1,ENTM,,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": ""consent of instructor"", ""Type"": ""Permission""}], ""Replacements"": []}"
4765,ENTM 8000 Thesis Research (1-12 per sem.) - Modern Campus Catalog™,1,ENTM,,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [], ""Replacements"": []}"
4768,ENTM 7600 Entomology Extension Practicum (1-2) - Modern Campus Catalog™,2,ENTM,7600,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": ""consent of the course coordinator"", ""Type"": ""Permission""}], ""Replacements"": []}"
4770,ENTM 7030 Aquatic Entomology (4) - Modern Campus Catalog™,4,ENTM,7030,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""Also offered as RNR 7030""], ""Prerequisites"": [], ""Replacements"": []}"
4771,ENTM 7020 Insect Physiology (4) - Modern Campus Catalog™,4,ENTM,7020,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [], ""Replacements"": []}"
4772,ENTM 7017 Introduction to Insecticide Toxicology (3) - Modern Campus Catalog™,3,ENTM,7017,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": ""organic chemistry or equivalent"", ""Type"": ""Class""}], ""Replacements"": []}"
4773,ENTM 7016 Biological Control (3) - Modern Campus Catalog™,3,ENTM,7016,"{""Alternative-reqs"": [{""Requirement"": ""permission of instructor"", ""Type"": ""Permission""}], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": ""ENTM 2001"", ""Type"": ""Class""}], ""Replacements"": []}"
4774,ENTM 7010 Teaching Practicum (1-3) - Modern Campus Catalog™,3,ENTM,7010,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""Pass/fail grading based on a written evaluation by the supervisor and a written report by the student."", ""May be taken for a max. of 6 sem. hrs. of credit."", ""Open only to entomology PhD students."", ""Teaching practicum and learning experience under the supervision of a graduate faculty member.""], ""Prerequisites"": [{""Requirement"": ""Pass the Michigan Test of English proficiency or equivalent"", ""Type"": ""Score""}, {""Requirement"": ""prior approval of student’s graduate committee and supervising faculty"", ""Type"": ""Permission""}], ""Replacements"": []}"
4775,ENTM 7008 Special Topics in Entomology (1-3) - Modern Campus Catalog™,3,ENTM,7008,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": ""consent of department head"", ""Type"": ""Permission""}], ""Replacements"": []}"
4777,ENTM 7003 Medical/Veterinary Entomology (4) - Modern Campus Catalog™,4,ENTM,7003,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": ""ENTM 2001"", ""Type"": ""Class""}], ""Replacements"": []}"
4778,ENTM 7002 Plant Resistance to Arthropods (4) - Modern Campus Catalog™,4,ENTM,7002,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": ""consent of instructor"", ""Type"": ""Permission""}], ""Replacements"": []}"
4779,ENTM 7006 Advanced Insect Pest Management (3) - Modern Campus Catalog™,3,ENTM,7006,"{""Alternative-reqs"": [{""Requirement"": ""consent of the coordinator"", ""Type"": ""Permission""}], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": ""ENTM 4006"", ""Type"": ""Class""}, {""Requirement"": [""EXST 4050"", ""EXST 7003"", ""EXST 7004"", ""EXST 7005"", ""EXST 7013"", ""EXST 7014"", ""EXST 7015"", ""EXST 7031""], ""Type"": ""Class""}], ""Replacements"": []}"
4780,ENTM 7001 General Entomology (4) - Modern Campus Catalog™,4,ENTM,7001,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""No entomology training necessary.""], ""Prerequisites"": [], ""Replacements"": []}"
4781,ENTM 4199 Special Topics in Entomology (1-3) - Modern Campus Catalog™,3,ENTM,4199,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""Lab/field trip may be required.""], ""Prerequisites"": [{""Requirement"": ""consent of instructor"", ""Type"": ""Permission""}], ""Replacements"": []}"
4782,ENTM 4130 Introduction to Aquatic Entomology (4) - Modern Campus Catalog™,4,ENTM,4130,"{""Alternative-reqs"": [], ""Corequisites"": [{""Requirement"": [""BIOL 1202"", ""BIOL 1209""], ""Type"": ""Class""}], ""Other"": [""Occasional extended field trips. A collection is required. No entomology training is necessary. Students are responsible for paying for travel expenses associated with this course.""], ""Prerequisites"": [], ""Replacements"": []}"
4783,ENTM 4100 Insect Behavior (3) - Modern Campus Catalog™,3,ENTM,4100,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": ""ENTM 2001"", ""Type"": ""Class""}, {""Requirement"": ""consent of instructor"", ""Type"": ""Permission""}], ""Replacements"": []}"
4784,ENTM 4099 Undergraduate Entomological Research (1-3) - Modern Campus Catalog™,3,ENTM,4099,"{  ""Alternative-reqs"": [],  ""Corequisites"": [],  ""Other"": [""Not for graduate credit.""],  ""Prerequisites"": [    {      ""Requirement"": [""ENTM 2001"", ""ENTM 4018"", ""equivalent""],      ""Type"": ""Class""    }  ],  ""Replacements"": []}"
4785,ENTM 4050 Plant Health Diagnostics (3) - Modern Campus Catalog™,3,ENTM,4050,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""See PLHL 4050""], ""Prerequisites"": [], ""Replacements"": [{""Replacement"": [""PLHL 4050""], ""Type"": ""True""}]}"
4786,ENTM 4040 Insect Ecology (3) - Modern Campus Catalog™,3,ENTM,4040,"{""Alternative-reqs"": [{""Requirement"": ""consent of instructor"", ""Type"": ""Permission""}], ""Corequisites"": [], ""Other"": [""Two Saturday field trips.""], ""Prerequisites"": [{""Requirement"": [""BIOL 1201"", ""BIOL 1208""], ""Type"": ""Class""}], ""Replacements"": []}"
4787,ENTM 4020 Invasive Species Ecology (3) - Modern Campus Catalog™,3,ENTM,4020,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": [""ENTM 2001"", ""BIOL 1202""], ""Type"": ""Class""}], ""Replacements"": []}"
4788,ENTM 4018 Forest Insects and Diseases (4) - Modern Campus Catalog™,4,ENTM,4018,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""One day-long field trip."", ""3 hrs. lecture; 2 hrs. lab.""], ""Prerequisites"": [{""Requirement"": ""BIOL 1201"", ""Type"": ""Class""}, {""Requirement"": ""BIOL 1208"", ""Type"": ""Class""}], ""Replacements"": []}"
4789,ENTM 4012 Fundamentals of Horticultural Entomology (3) - Modern Campus Catalog™,3,ENTM,4012,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": ""ENTM 2001"", ""Type"": ""Class""}], ""Replacements"": []}"
4790,ENTM 4007 Forensic Entomology (3) - Modern Campus Catalog™,3,ENTM,4007,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""No entomology training necessary.""], ""Prerequisites"": [], ""Replacements"": []}"
4791,ENTM 4011 Biology and Management of the Honey Bee (3) - Modern Campus Catalog™,3,ENTM,4011,"{""Alternative-reqs"": [{""Requirement"": ""consent of instructor"", ""Type"": ""Permission""}], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": [""BIOL 1201"", ""BIOL 1208""], ""Type"": ""Class""}, {""Requirement"": [""BIOL 1001"", ""BIOL 1002""], ""Type"": ""Class""}], ""Replacements"": []}"
4792,ENTM 4006 Fundamentals of Applied Entomology (3) - Modern Campus Catalog™,3,ENTM,4006,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": ""ENTM 2001"", ""Type"": ""Class""}, {""Requirement"": ""consent of instructor"", ""Type"": ""Permission""}], ""Replacements"": []}"
4793,ENTM 4005 Insect Taxonomy (4) - Modern Campus Catalog™,4,ENTM,4005,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""A collection is required.""], ""Prerequisites"": [{""Requirement"": ""ENTM 2001"", ""Type"": ""Class""}], ""Replacements"": []}"
4794,ENTM 4002 Insect Biology (3) - Modern Campus Catalog™,3,ENTM,4002,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""No entomology training necessary.""], ""Prerequisites"": [{""Requirement"": ""BIOL 2153"", ""Type"": ""Class""}, {""Requirement"": ""consent of instructor"", ""Type"": ""Permission""}], ""Replacements"": []}"
4795,ENTM 3020 Management of Insect Pests in Urban and Peri-Urban Environments (4) - Modern Campus Catalog™,4,ENTM,3020,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [], ""Replacements"": []}"
4798,ENTM 3001 Pesticides in the Environment (2) - Modern Campus Catalog™,2,ENTM,3001,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": ""ENTM 1005"", ""Type"": ""Class""}], ""Replacements"": []}"
4800,ENTM 2001 Insects in the Environment (3) - Modern Campus Catalog™,3,ENTM,2001,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": [""BIOL 1201"", ""BIOL 1208""], ""Type"": ""Class""}, {""Requirement"": [""BIOL 1001"", ""BIOL 1002""], ""Type"": ""Class""}], ""Replacements"": []}"
4801,"ENTM 2000 Plants, Microbes, and Society (3) - Modern Campus Catalog™",3,ENTM,2000,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""See PLHL 2000.""], ""Prerequisites"": [], ""Replacements"": [{""Replacement"": [""PLHL 2000""], ""Type"": ""True""}]}"
4802,ENTM 1005 Principles of Plant Health Management (2) - Modern Campus Catalog™,2,ENTM,1005,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""Also offered as PLHL 1005""], ""Prerequisites"": [], ""Replacements"": []}"
4805,ENGL 9000 Dissertation Research (1-12 per sem.) - Modern Campus Catalog™,1,ENGL,,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [], ""Replacements"": []}"
4806,ENGL 8000 Thesis Research (1-12 per sem.) - Modern Campus Catalog™,1,ENGL,,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""“S�/�U� grading.""], ""Prerequisites"": [], ""Replacements"": []}"
4813,ENGL 7970 Topics in American Genres (3) - Modern Campus Catalog™,3,ENGL,7970,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""May be taken for a max. of 9 sem. hrs. of credit when topics vary.""], ""Prerequisites"": [], ""Replacements"": []}"
4823,ENGL 7915 Teaching College Composition (3) - Modern Campus Catalog™,3,ENGL,7915,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""students must be graduate teaching assistants in the English Department. Course is designed for graduate students teaching in the First-Year Writing program.""], ""Prerequisites"": [], ""Replacements"": []}"
4826,ENGL 7714 Topics in Sociolinguistics (3) - Modern Campus Catalog™,3,ENGL,7714,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""May be taken for a max. of 9 sem. hrs. of credit when topics vary.""], ""Prerequisites"": [], ""Replacements"": [{""Replacement"": [""LING 7714""], ""Type"": ""True""}]}"
4827,ENGL 7713 Topics in Syntax and Semantics (3) - Modern Campus Catalog™,3,ENGL,7713,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""Also offered as LING 7713""], ""Prerequisites"": [], ""Replacements"": []}"
4828,ENGL 7712 Topics in Historical Linguistics (3) - Modern Campus Catalog™,3,ENGL,7712,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""Also offered as LING 7712""], ""Prerequisites"": [], ""Replacements"": []}"
4830,ENGL 7623 Topics in Professional Writing and Technical Communication (3) - Modern Campus Catalog™,3,ENGL,7623,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""May be taken for a max. of 9 sem. hrs. of credit when topics vary.""], ""Prerequisites"": [], ""Replacements"": []}"
4839,ENGL 7221 Topics in Critical Theory and Cultural Studies (3) - Modern Campus Catalog™,3,ENGL,7221,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""May be taken for a max. of 12 sem. hrs. of credit when topics vary, with permission of instructor.""], ""Prerequisites"": [], ""Replacements"": []}"
4845,ENGL 7137 Chaucer (3) - Modern Campus Catalog™,3,ENGL,7137,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": ""ENGL 7137"", ""Type"": ""Class""}], ""Replacements"": []}"
4846,ENGL 7109 Forms of Film Writing (3) - Modern Campus Catalog™,3,ENGL,7109,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": ""permission of instructor"", ""Type"": ""Permission""}], ""Replacements"": []}"
4847,ENGL 7107 Prosody and Poetic Forms (3) - Modern Campus Catalog™,3,ENGL,7107,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": ""admission to MFA program"", ""Type"": ""Permission""}], ""Replacements"": []}"
4848,ENGL 7106 Forms of Prose Fiction (3) - Modern Campus Catalog™,3,ENGL,7106,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""May be taken for a max. of 18 sem. hrs. credit when topics vary."", ""Permission of instructor required to repeat this course.""], ""Prerequisites"": [{""Requirement"": ""admission to MFA program"", ""Type"": ""Permission""}], ""Replacements"": []}"
4849,ENGL 7072 American Literature (3) - Modern Campus Catalog™,3,ENGL,7072,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""May be taken for a max. of 9 sem. hrs. of credit when topics vary.""], ""Prerequisites"": [], ""Replacements"": []}"
4853,EXST 7083 Practicum in Statistical Consulting I (2) - Modern Campus Catalog™,2,EXST,7083,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""4 hrs. independent study""], ""Prerequisites"": [{""Requirement"": [""EXST 7013"", ""EXST 7014"", ""EXST 7015""], ""Type"": ""Class""}, {""Requirement"": ""permission of instructor"", ""Type"": ""Permission""}], ""Replacements"": []}"
4854,EXST 7061 Statistical Theory (3) - Modern Campus Catalog™,3,EXST,7061,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": ""EXST 7060"", ""Type"": ""Class""}], ""Replacements"": []}"
4855,EXST 7060 Probability and Statistics (3) - Modern Campus Catalog™,3,EXST,7060,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": ""MATH 2057"", ""Type"": ""Class""}], ""Replacements"": []}"
4856,EXST 7047 Structural Equation Modeling and Hierarchical Linear Modeling (3) - Modern Campus Catalog™,3,EXST,7047,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": [""EXST 7013"", ""EXST 7014"", ""EXST 7015"", ""EXST 7019""], ""Type"": ""Class""}], ""Replacements"": []}"
4857,EXST 7039 Statistical Methods for Reliability and Survival Data (3) - Modern Campus Catalog™,3,EXST,7039,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": [""EXST 7013"", ""EXST 7014"", ""EXST 7015""], ""Type"": ""Class""}], ""Replacements"": []}"
4858,EXST 7037 Multivariate Statistics (3) - Modern Campus Catalog™,3,EXST,7037,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": [""EXST 7013"", ""EXST 7014"", ""EXST 7015""], ""Type"": ""Class""}, {""Requirement"": ""knowledge of matrix algebra"", ""Type"": ""Other""}], ""Replacements"": []}"
4859,EXST 7036 Categorical Data Analysis (3) - Modern Campus Catalog™,3,EXST,7036,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": [""EXST 7013"", ""EXST 7014"", ""EXST 7015""], ""Type"": ""Class""}], ""Replacements"": []}"
4860,EXST 7034 Regression Analysis (3) - Modern Campus Catalog™,3,EXST,7034,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": [""EXST 7013"", ""EXST 7014"", ""EXST 7015""], ""Type"": ""Class""}, {""Requirement"": ""knowledge of matrix algebra"", ""Type"": ""Other""}], ""Replacements"": []}"
4861,EXST 7031 Experimental Design (3) - Modern Campus Catalog™,3,EXST,7031,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": [""EXST 7013"", ""EXST 7014"", ""EXST 7015""], ""Type"": ""Class""}], ""Replacements"": []}"
4862,EXST 7025 Biological Population Statistics II (3) - Modern Campus Catalog™,3,EXST,7025,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": ""EXST 7015"", ""Type"": ""Class""}], ""Replacements"": []}"
4863,EXST 7019 Statistical Methods II–Web-Based (3) - Modern Campus Catalog™,3,EXST,7019,"{""Alternative-reqs"": [], ""Corequisites"": [{""Requirement"": [""EXST 7003"", ""EXST 7004"", ""EXST 7005"", ""EXST 7009""], ""Type"": ""Class""}], ""Other"": [""Knowledge of SAS statistical analysis software""], ""Prerequisites"": [], ""Replacements"": [{""Replacement"": [""EXST 7013"", ""EXST 7014"", ""EXST 7015""], ""Type"": ""True""}]}"
4864,EXST 7015 Statistical Techniques II (4) - Modern Campus Catalog™,4,EXST,7015,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""3 hrs. lecture; 2 hrs. lab.""], ""Prerequisites"": [{""Requirement"": ""EXST 7005"", ""Type"": ""Class""}], ""Replacements"": [{""Replacement"": [""EXST 7013"", ""EXST 7014"", ""EXST 7019""], ""Type"": ""True""}]}"
4865,EXST 7014 Experimental Statistics II (4) - Modern Campus Catalog™,4,EXST,7014,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""3 hrs. lecture; 2 hrs. lab.""], ""Prerequisites"": [{""Requirement"": ""EXST 7004"", ""Type"": ""Class""}], ""Replacements"": [{""Replacement"": [""EXST 7013"", ""EXST 7014"", ""EXST 7015"", ""EXST 7019""], ""Type"": ""True""}]}"
4866,EXST 7013 Statistical Inference II (4) - Modern Campus Catalog™,4,EXST,7013,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""3 hrs. lecture; 2 hrs. lab.""], ""Prerequisites"": [{""Requirement"": ""EXST 7003"", ""Type"": ""Class""}], ""Replacements"": [{""Replacement"": [""EXST 7014"", ""EXST 7015"", ""EXST 7019""], ""Type"": ""True""}]}"
4867,EXST 7012 Fundamental Sampling Techniques (3) - Modern Campus Catalog™,3,EXST,7012,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": [""EXST 7003"", ""EXST 7004"", ""EXST 7005""], ""Type"": ""Class""}], ""Replacements"": []}"
4868,EXST 7011 Nonparametric Statistics (3) - Modern Campus Catalog™,3,EXST,7011,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": [""EXST 7003"", ""EXST 7004"", ""EXST 7005""], ""Type"": ""Class""}], ""Replacements"": []}"
4869,EXST 7009 Statistical Methods I–Web-Based (3) - Modern Campus Catalog™,3,EXST,7009,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""Knowledge of SAS statistical analysis software.""], ""Prerequisites"": [{""Requirement"": ""MATH 1021"", ""Type"": ""Class""}], ""Replacements"": [{""Replacement"": [""EXST 7003"", ""EXST 7004"", ""EXST 7005""], ""Type"": ""True""}]}"
4870,EXST 7005 Statistical Techniques I (4) - Modern Campus Catalog™,4,EXST,7005,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""3 hrs. lecture; 2 hrs. lab.""], ""Prerequisites"": [{""Requirement"": ""MATH 1021"", ""Type"": ""Class""}], ""Replacements"": [{""Replacement"": [""EXST 7003"", ""EXST 7004"", ""EXST 7009""], ""Type"": ""True""}]}"
4871,EXST 7004 Experimental Statistics I (4) - Modern Campus Catalog™,4,EXST,7004,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""3 hrs. lecture; 2 hrs. lab.""], ""Prerequisites"": [{""Requirement"": ""MATH 1021"", ""Type"": ""Class""}], ""Replacements"": [{""Replacement"": [""EXST 7003"", ""EXST 7004"", ""EXST 7005"", ""EXST 7009""], ""Type"": ""True""}]}"
4872,EXST 7003 Statistical Inference I (4) - Modern Campus Catalog™,4,EXST,7003,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""3 hrs. lecture; 2 hrs. lab.""], ""Prerequisites"": [{""Requirement"": ""MATH 1021"", ""Type"": ""Class""}], ""Replacements"": [{""Replacement"": [""EXST 7004"", ""EXST 7005"", ""EXST 7009""], ""Type"": ""True""}]}"
4873,EXST 4142 Introduction to R and Statistical Data Mining (3) - Modern Campus Catalog™,3,EXST,4142,"{""Alternative-reqs"": [{""Requirement"": ""Permission of Instructor"", ""Type"": ""Permission""}], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": [""EXST 3201"", ""ECON 4630""], ""Type"": ""Class""}], ""Replacements"": []}"
4874,EXST 4087 Special Topics in Applied Statistics (3) - Modern Campus Catalog™,3,EXST,4087,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": ""EXST 2201"", ""Type"": ""Class""}], ""Replacements"": []}"
4875,EXST 4050 Principles and Theory of Statistics (4) - Modern Campus Catalog™,4,EXST,4050,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": [""EXST 2201"", ""MATH 1550""], ""Type"": ""Class""}], ""Replacements"": []}"
4876,EXST 4025 SAS Programming (3) - Modern Campus Catalog™,3,EXST,4025,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": ""EXST 2201"", ""Type"": ""Class""}], ""Replacements"": []}"
4877,EXST 4012 Introduction to Sampling Techniques (3) - Modern Campus Catalog™,3,EXST,4012,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": ""EXST 2201"", ""Type"": ""Class""}], ""Replacements"": []}"
4878,EXST 3999 Supervised Independent Study and Research (1-4) - Modern Campus Catalog™,4,EXST,3999,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": ""consent of instructor"", ""Type"": ""Permission""}], ""Replacements"": []}"
4879,EXST 3201 Statistical Analysis II (4) - Modern Campus Catalog™,4,EXST,3201,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": ""EXST 2201"", ""Type"": ""Class""}], ""Replacements"": []}"
4880,EXST 2201 Introduction to Statistical Analysis (4) - Modern Campus Catalog™,4,EXST,2201,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": ""MATH 1021"", ""Type"": ""Class""}], ""Replacements"": []}"
4881,EXST 2000 Introduction to Microcomputers (3) - Modern Campus Catalog™,3,EXST,2000,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [], ""Replacements"": [{""Replacement"": [""CSC 1100"", ""ISDS 1100"", ""LIS 2001""], ""Type"": ""Potential""}]}"
4882,ENVS 9000 Dissertation Research (1-12 per sem.) - Modern Campus Catalog™,1,ENVS,,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""“S/U� grading.""], ""Prerequisites"": [], ""Replacements"": []}"
4883,ENVS 8000 Thesis Research (1-12 per sem.) - Modern Campus Catalog™,1,ENVS,,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [], ""Replacements"": []}"
4884,ENVS 7998 Environmental Colloquium (2) - Modern Campus Catalog™,2,ENVS,7998,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""Non-thesis students only.""], ""Prerequisites"": [], ""Replacements"": []}"
4885,ENVS 7997 Environmental Practicum (1-6) - Modern Campus Catalog™,6,ENVS,7997,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""Pass-fail grading."", ""Required of all students in the ENVS Professional Option program. Open to students accepted by an approved internship program or accepted for an approved team research project.""], ""Prerequisites"": [{""Requirement"": ""Graduate standing in Environmental Sciences and consent of the instructor."", ""Type"": ""Permission""}], ""Replacements"": []}"
4889,ENVS 7800 Introduction to Supervised Teaching in Environmental Sciences (1-3) - Modern Campus Catalog™,3,ENVS,7800,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": ""Permission of department"", ""Type"": ""Permission""}], ""Replacements"": []}"
4891,ENVS 7626 Toxicology IV: Genetic Toxicology (3) - Modern Campus Catalog™,3,ENVS,7626,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": ""ENVS 7623"", ""Type"": ""Class""}, {""Requirement"": ""approval of instructor"", ""Type"": ""Permission""}], ""Replacements"": []}"
4892,ENVS 7623 Toxicology I (3) - Modern Campus Catalog™,3,ENVS,7623,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": ""ENVS 4477"", ""Type"": ""Class""}, {""Requirement"": ""consent of instructor"", ""Type"": ""Permission""}], ""Replacements"": []}"
4893,ENVS 7152 Potamology (3) - Modern Campus Catalog™,3,ENVS,7152,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""See RNR 7152""], ""Prerequisites"": [], ""Replacements"": [{""Replacement"": [""RNR 7152""], ""Type"": ""True""}]}"
4894,ENVS 7130 Isotopes in Oceanography and Environmental Sciences (3) - Modern Campus Catalog™,3,ENVS,7130,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""See OCS 7130.""], ""Prerequisites"": [], ""Replacements"": [{""Replacement"": [""OCS 7130""], ""Type"": ""True""}]}"
4895,ENVS 7112 Concepts in Marine Ecotoxicology (3) - Modern Campus Catalog™,3,ENVS,7112,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": ""ENVS 7110"", ""Type"": ""Class""}, {""Requirement"": ""Permission of instructor"", ""Type"": ""Permission""}], ""Replacements"": []}"
4896,ENVS 7110 Toxicology of Aquatic Environments (3) - Modern Campus Catalog™,3,ENVS,7110,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""Cross listed with OCS 7110""], ""Prerequisites"": [], ""Replacements"": []}"
4897,ENVS 7061 Watershed Biogeochemistry (3) - Modern Campus Catalog™,3,ENVS,7061,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""Also offered as RNR 7061""], ""Prerequisites"": [], ""Replacements"": []}"
4898,ENVS 7077 Environmental Impact of Artificial Intelligence (3) - Modern Campus Catalog™,3,ENVS,7077,"{""Alternative-reqs"": [{""Requirement"": ""departmental approval"", ""Type"": ""Permission""}], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": [""ENVS 4145"", ""ENVS 4149"", ""GEOG 4047"", ""ENVS 7010"", ""ENVS 7050"", ""EXST 7034"", ""ISDS 7302"", ""OCS 7123"", ""OCS 7313""], ""Type"": ""Class""}], ""Replacements"": []}"
