ID,course title,Credit hours,course ID,class code,preReqs
4715,ENGL 4015 Forms of Creative Writing (3) - Modern Campus Catalog™,3,ENGL,4015,"ENGL 2004,,,ENGL 2005,,,ENGL 2007,,,ENGL 2008,, or,ENGL 2009,, and consent of department.,May be taken for a max. 6 sem. hrs. of credit when topics vary."
4716,ENGL 4010 Literary Publishing (3) - Modern Campus Catalog™,3,ENGL,4010,"ENGL 2004,,,ENGL 2005,,,ENGL 2007,,,ENGL 2008,, or,ENGL 2009,."
4717,ENGL 4009 Intermediate TV & Film Writing Workshop (3) - Modern Campus Catalog™,3,ENGL,4009,"ENGL 2009,."
4718,ENGL 4008 Writing Drama (3) - Modern Campus Catalog™,3,ENGL,4008,at least one 2000-level course in creative writing.
4719,ENGL 4007 Intermediate Poetry Writing Workshop (3) - Modern Campus Catalog™,3,ENGL,4007,"ENGL 2007,."
4720,ENGL 4006 Writing the Novel (3) - Modern Campus Catalog™,3,ENGL,4006,at least one 2000-level course in creative writing.
4721,ENGL 4005 Intermediate Fiction Writing Workshop (3) - Modern Campus Catalog™,3,ENGL,4005,"ENGL 2005,."
4722,ENGL 4002 Scientific and Professional Writing for Peers (3) - Modern Campus Catalog™,3,ENGL,4002,"Individual instruction. Students must have well-defined projects. Credit will not be given for this course and,OCS 4038,."
4723,ENGL 4001 Intermediate Creative Nonfiction Workshop (3) - Modern Campus Catalog™,3,ENGL,4001,"ENGL 2004,or,ENGL 2005,."
4724,ENGL 4000 Special Projects for Creative Writing Majors (3) - Modern Campus Catalog™,3,ENGL,4000,permission of department; at least one 2000-level course in creative writing.
4725,ENGL 3930 Internship in English (1-3) - Modern Campus Catalog™,3,ENGL,3930,"permission of department. Normally open to only juniors and seniors.,May be taken for a max. of 3 sem. hrs. of credit."
4726,ENGL 3929 HONORS: Independent Work (1) - Modern Campus Catalog™,1,ENGL,3929,"GPA of at least 3.00 in all work taken and permission of department.,May not be taken by students who have already completed,ENGL 2920,,,ENGL 2921,,,ENGL 2922,. Consult department before scheduling course."
4727,ENGL 3927 HONORS: Independent Work (1) - Modern Campus Catalog™,1,ENGL,3927,"GPA of at least 3.00 in all work taken and permission of department.,May not be taken by students who have already completed,ENGL 2920,,,ENGL 2921,,,ENGL 2922,. Consult department before scheduling course."
4728,ENGL 3925 HONORS: Independent Work (1) - Modern Campus Catalog™,1,ENGL,3925,"GPA of at least 3.00 in all work taken and permission of department.,May not be taken by students who have already completed,ENGL 2920,,,ENGL 2921,,,ENGL 2922,. Consult department before scheduling course."
4729,ENGL 3920 Independent Study (1-3) - Modern Campus Catalog™,3,ENGL,3920,
4730,ENGL 3825 HONORS: Seminar (3) - Modern Campus Catalog™,3,ENGL,3825,"permission of department.,Normally open only to juniors and seniors. Topics vary, consult departmental handout."
4731,ENGL 3824 HONORS: Seminar (3) - Modern Campus Catalog™,3,ENGL,3824,"permission of department.,Normally open only to juniors and seniors. Topics vary, consult departmental handout."
4732,ENGL 3822 HONORS: Seminar (3) - Modern Campus Catalog™,3,ENGL,3822,"permission of department.,Normally open only to juniors and seniors. Topics vary, consult departmental handout."
4733,ENGL 3821 HONORS: Seminar (3) - Modern Campus Catalog™,3,ENGL,3821,"permission of department.,Normally open only to juniors and seniors. Topics vary, consult departmental handout."
4734,ENGL 3720 Methods for Teaching English as a Second Language (3) - Modern Campus Catalog™,3,ENGL,3720,"Also offered as,LING 3720,."
4735,ENGL 3716 Dialects of English (3) - Modern Campus Catalog™,3,ENGL,3716,"Also offered as,LING 3716,."
4736,ENGL 3674 Survey of African-American Literature (3) - Modern Campus Catalog™,3,ENGL,3674,
4737,ENGL 3673 Readings in Literature and Ethnicity (3) - Modern Campus Catalog™,3,ENGL,3673,
4738,ENGL 3593 Survey of Women and Literature (3) - Modern Campus Catalog™,3,ENGL,3593,
4739,ENGL 3550 Readings in Diverse Perspectives (3) - Modern Campus Catalog™,3,ENGL,3550,
4740,ENGL 3401 The Study of Folklore (3) - Modern Campus Catalog™,3,ENGL,3401,
4741,ENGL 3384 Cultural and Textual Studies (3) - Modern Campus Catalog™,3,ENGL,3384,
4742,ENGL 3310 Historical Perspectives on Language Issues (3) - Modern Campus Catalog™,3,ENGL,3310,"Also offered as,LING 3310,.,A writing intensive course."
4743,ENGL 3304 Special Topics in Writing and Research (3) - Modern Campus Catalog™,3,ENGL,3304,
4744,"ENGL 3301 Writing: Practice, Pedagogy and History (3) - Modern Campus Catalog™",3,ENGL,3301,
4745,ENGL 3223 Adolescent Literature (3) - Modern Campus Catalog™,3,ENGL,3223,
4746,ENGL 3300 Rhetoric: Texts and Historical Contexts (3) - Modern Campus Catalog™,3,ENGL,3300,
4747,ENGL 3222 Survey of Popular Genres (3) - Modern Campus Catalog™,3,ENGL,3222,
4748,ENGL 3220 Major Themes in Literature (3) - Modern Campus Catalog™,3,ENGL,3220,May be taken for a max. of 6 hrs. of credit. Consult department for topic to be offered.
4749,ENGL 3203 Introduction to English Secondary Education (3) - Modern Campus Catalog™,3,ENGL,3203,"EDCI 2001,.,Coreq.:,EDCI 3001,."
4750,ENGL 3133 Introduction to Nonfiction Film and Video (3) - Modern Campus Catalog™,3,ENGL,3133,
4751,ENGL 3124 The Literature of the English Bible (3) - Modern Campus Catalog™,3,ENGL,3124,"Also offered as,REL 3124,."
4752,ENGL 3102 Technical Writing for International Students (3) - Modern Campus Catalog™,3,ENGL,3102,"junior status.,Credit will be given for only one of the following:,ENGL 3002,,,ENGL 3003,, 3102."
4753,ENGL 3101 Legal Writing (3) - Modern Campus Catalog™,3,ENGL,3101,"Credit will not be given for both this course and,ENGL 2001,."
4754,ENTR 4040 Business Planning (3) - Modern Campus Catalog™,3,ENTR,4040,"ENTR 2000,, open only to Entrepreneurship majors admitted to the College of Business, or permission of department."
4755,ENTR 4035 Advanced Topics for Entrepreneurship (3) - Modern Campus Catalog™,3,ENTR,4035,"Permission of department.,May be repeated for up to 6 hrs. credit."
4756,ENTR 4030 Independent Study in Entrepreneurship (3) - Modern Campus Catalog™,3,ENTR,4030,"ENTR 3111,and permission of instructor.,May be repeated for a max. of 6 sem. hrs. credit when topics vary."
4757,ENTR 4010 Special Topics in Entrepreneurship (3) - Modern Campus Catalog™,3,ENTR,4010,Open only to Entrepreneurship majors admitted to the College of Business or permission of department.
4758,ENTR 4020 Internship in Entrepreneurship (3) - Modern Campus Catalog™,3,ENTR,4020,"ENTR 3111,and permission of instructor.,Pass-fail grading.,May be repeated for a max. of 6 sem. hrs."
4759,ENTR 3111 Entrepreneurship (3) - Modern Campus Catalog™,3,ENTR,3111,
4760,ENTR 3012 Intrapreneurship (3) - Modern Campus Catalog™,3,ENTR,3012,
4761,ENTR 2999 Basics on Business for Non-Business Majors (3) - Modern Campus Catalog™,3,ENTR,2999,
4762,ENTR 2000 Innovation and Creativity (3) - Modern Campus Catalog™,3,ENTR,2000,This is an Integrative Learning Core (ILC) course that awards general education credit.
4763,ENTM 9000 Dissertation Research (1-12 per sem.) - Modern Campus Catalog™,1,ENTM,,“S”/”U” grading.
4764,ENTM 8900 Research Problems (1-4 per sem.) - Modern Campus Catalog™,1,ENTM,,consent of instructor.
4765,ENTM 8000 Thesis Research (1-12 per sem.) - Modern Campus Catalog™,1,ENTM,,“S”/”U” grading.
4766,ENTM 7979 Tropical Biology: An Ecological Approach (1-8) - Modern Campus Catalog™,8,ENTM,7979,
4767,ENTM 7946 Seminar: Current Topics in Molecular Evolution (1) - Modern Campus Catalog™,1,ENTM,7946,
4768,ENTM 7600 Entomology Extension Practicum (1-2) - Modern Campus Catalog™,2,ENTM,7600,consent of the course coordinator.
4769,ENTM 7080 Population Ecology (3) - Modern Campus Catalog™,3,ENTM,7080,
4770,ENTM 7030 Aquatic Entomology (4) - Modern Campus Catalog™,4,ENTM,7030,"Also offered as,RNR 7030,.,3 hrs lecture; 3 hrs lab."
4771,ENTM 7020 Insect Physiology (4) - Modern Campus Catalog™,4,ENTM,7020,"3 hr. lecture, 3 hr. lab."
4772,ENTM 7017 Introduction to Insecticide Toxicology (3) - Modern Campus Catalog™,3,ENTM,7017,"organic chemistry or equivalent.,2 hrs. lecture; 3 hrs. lab."
4773,ENTM 7016 Biological Control (3) - Modern Campus Catalog™,3,ENTM,7016,"ENTM 2001,or permission of instructor,2 hrs. lecture; 2 hrs. lab."
4774,ENTM 7010 Teaching Practicum (1-3) - Modern Campus Catalog™,3,ENTM,7010,"students whose native language is not English must pass the Michigan Test of English proficiency or equivalent, and receive prior approval of student’s graduate committee and supervising faculty.,Pass/fail grading based on a written evaluation by the supervisor and a written report by the student.,May be taken for a max. of 6 sem. hrs. of credit.,Open only to entomology PhD students. Teaching practicum and learning experience under the supervision of a graduate faculty member."
4775,ENTM 7008 Special Topics in Entomology (1-3) - Modern Campus Catalog™,3,ENTM,7008,consent of department head.
4776,ENTM 7007 Seminar in Entomology (1) - Modern Campus Catalog™,1,ENTM,7007,
4777,ENTM 7003 Medical/Veterinary Entomology (4) - Modern Campus Catalog™,4,ENTM,7003,"ENTM 2001,or equivalent.,3 hrs. lecture; 3 hrs. lab."
4778,ENTM 7002 Plant Resistance to Arthropods (4) - Modern Campus Catalog™,4,ENTM,7002,"consent of instructor.,3 hrs. lecture; 3 hrs. lab."
4779,ENTM 7006 Advanced Insect Pest Management (3) - Modern Campus Catalog™,3,ENTM,7006,"ENTM 4006,and one 4000 or higher level statistical course (,EXST 4050,,,EXST 7003,,,EXST 7004,,,EXST 7005,,,EXST 7013,,,EXST 7014,,,EXST 7015,, and,EXST 7031,) or consent of the coordinator."
4780,ENTM 7001 General Entomology (4) - Modern Campus Catalog™,4,ENTM,7001,"No entomology training necessary.,3 hrs. lecture; 3 hrs. lab."
4781,ENTM 4199 Special Topics in Entomology (1-3) - Modern Campus Catalog™,3,ENTM,4199,"consent of instructor.,Lab/field trip may be required."
4782,ENTM 4130 Introduction to Aquatic Entomology (4) - Modern Campus Catalog™,4,ENTM,4130,"BIOL 1202,and,BIOL 1209,Occasional extended field trips. A collection is required. No entomology training is necessary. Students are responsible for paying for travel expenses associated with this course.,3 hrs. lecture, 3 hrs. lab."
4783,ENTM 4100 Insect Behavior (3) - Modern Campus Catalog™,3,ENTM,4100,"ENTM 2001,or consent of instructor."
4784,ENTM 4099 Undergraduate Entomological Research (1-3) - Modern Campus Catalog™,3,ENTM,4099,"ENTM 2001,or,ENTM 4018,or equivalent.,Not for graduate credit."
4785,ENTM 4050 Plant Health Diagnostics (3) - Modern Campus Catalog™,3,ENTM,4050,"See,PLHL 4050,."
4786,ENTM 4040 Insect Ecology (3) - Modern Campus Catalog™,3,ENTM,4040,"BIOL 1201,and,BIOL 1208,or equivalent or consent of instructor.,Two Saturday field trips."
4787,ENTM 4020 Invasive Species Ecology (3) - Modern Campus Catalog™,3,ENTM,4020,"ENTM 2001,or,BIOL 1202,or equivalent."
4788,ENTM 4018 Forest Insects and Diseases (4) - Modern Campus Catalog™,4,ENTM,4018,"BIOL 1201,,,BIOL 1208,.,One day-long field trip.,3 hrs. lecture; 2 hrs. lab."
4789,ENTM 4012 Fundamentals of Horticultural Entomology (3) - Modern Campus Catalog™,3,ENTM,4012,"ENTM 2001,.,2 hrs. lecture; 2 hrs. lab."
4790,ENTM 4007 Forensic Entomology (3) - Modern Campus Catalog™,3,ENTM,4007,"No entomology training necessary.,2hrs. lecture; 2 hrs. lab."
4791,ENTM 4011 Biology and Management of the Honey Bee (3) - Modern Campus Catalog™,3,ENTM,4011,"BIOL 1201,,,BIOL 1208,; or,BIOL 1001,,,BIOL 1002,or consent of instructor.,2 hrs. lecture; 2 hrs. lab."
4792,ENTM 4006 Fundamentals of Applied Entomology (3) - Modern Campus Catalog™,3,ENTM,4006,"ENTM 2001,or consent of instructor.,2 hrs. lecture; 2 hrs. lab."
4793,ENTM 4005 Insect Taxonomy (4) - Modern Campus Catalog™,4,ENTM,4005,"ENTM 2001,.,A collection is required.,2 hrs. lecture; 4 hrs. lab."
4794,ENTM 4002 Insect Biology (3) - Modern Campus Catalog™,3,ENTM,4002,"BIOL 2153,or consent of instructor.,No entomology training necessary."
4795,ENTM 3020 Management of Insect Pests in Urban and Peri-Urban Environments (4) - Modern Campus Catalog™,4,ENTM,3020,"3 hrs. lec, 2 hrs. lab."
4796,ENTM 3005 Ecology of Plant Diseases & Insect Pests (2) - Modern Campus Catalog™,2,ENTM,3005,
4797,ENTM 3002 Pest Management Seminar (1) - Modern Campus Catalog™,1,ENTM,3002,
4798,ENTM 3001 Pesticides in the Environment (2) - Modern Campus Catalog™,2,ENTM,3001,"ENTM 1005,or equivalent."
4799,ENTM 3000 Pest Management Internship (3) - Modern Campus Catalog™,3,ENTM,3000,
4800,ENTM 2001 Insects in the Environment (3) - Modern Campus Catalog™,3,ENTM,2001,"BIOL 1201,,,BIOL 1208,; and either,BIOL 1001,,,BIOL 1002,or equivalent.,2 hrs. lecture; 2 hrs. lab."
4801,"ENTM 2000 Plants, Microbes, and Society (3) - Modern Campus Catalog™",3,ENTM,2000,"See,PLHL 2000,."
4802,ENTM 1005 Principles of Plant Health Management (2) - Modern Campus Catalog™,2,ENTM,1005,"Also offered as,PLHL 1005,."
4803,ENTM 1001 Insects and Society (3) - Modern Campus Catalog™,3,ENTM,1001,
4804,ENGL 8900 Independent Study (1-3) - Modern Campus Catalog™,3,ENGL,8900,
4805,ENGL 9000 Dissertation Research (1-12 per sem.) - Modern Campus Catalog™,1,ENGL,,“S”/”U”grading.
4806,ENGL 8000 Thesis Research (1-12 per sem.) - Modern Campus Catalog™,1,ENGL,,“S”/”U” grading.
4807,ENGL 7983 Topics in Ethnic and Postcolonial Literatures (3) - Modern Campus Catalog™,3,ENGL,7983,
4808,ENGL 7981 Topics in Modern and Contemporary Literature (3) - Modern Campus Catalog™,3,ENGL,7981,
4809,ENGL 7975 Topics in African-American Literature (3) - Modern Campus Catalog™,3,ENGL,7975,
4810,ENGL 7974 Topics in American Literature (3) - Modern Campus Catalog™,3,ENGL,7974,
4811,ENGL 7972 Topics in Southern Literature (3) - Modern Campus Catalog™,3,ENGL,7972,
4812,ENGL 7971 Topics in Southern Studies (3) - Modern Campus Catalog™,3,ENGL,7971,
4813,ENGL 7970 Topics in American Genres (3) - Modern Campus Catalog™,3,ENGL,7970,May be taken for a max. of 9 sem. hrs. of credit when topics vary.
4814,ENGL 7963 Topics in 19th Century British Literature (3) - Modern Campus Catalog™,3,ENGL,7963,
4815,ENGL 7962 Studies in the Victorian Period (3) - Modern Campus Catalog™,3,ENGL,7962,
4816,ENGL 7951 Topics in Restoration and 18th Century Literature (3) - Modern Campus Catalog™,3,ENGL,7951,
4817,ENGL 7960 Studies in the Romantic Period (3) - Modern Campus Catalog™,3,ENGL,7960,
4818,ENGL 7943 Studies in Shakespeare (3) - Modern Campus Catalog™,3,ENGL,7943,
4819,ENGL 7942 Topics in Renaissance Literature (3) - Modern Campus Catalog™,3,ENGL,7942,
4820,ENGL 7921 Topics in Genres (3) - Modern Campus Catalog™,3,ENGL,7921,
4821,ENGL 7922 Authors Seminar (3) - Modern Campus Catalog™,3,ENGL,7922,
4822,ENGL 7920 English Seminar (3) - Modern Campus Catalog™,3,ENGL,7920,
4823,ENGL 7915 Teaching College Composition (3) - Modern Campus Catalog™,3,ENGL,7915,students must be graduate teaching assistants in the English Department. Course is designed for graduate students teaching in the First-Year Writing program.
4824,ENGL 7910 Language (3) - Modern Campus Catalog™,3,ENGL,7910,
4825,ENGL 7783 Topics in Film and Video Studies (3) - Modern Campus Catalog™,3,ENGL,7783,
4826,ENGL 7714 Topics in Sociolinguistics (3) - Modern Campus Catalog™,3,ENGL,7714,"Also offered as,LING 7714,.,May be taken for a max. of 9 sem. hrs. of credit when topics vary."
4827,ENGL 7713 Topics in Syntax and Semantics (3) - Modern Campus Catalog™,3,ENGL,7713,"Also offered as,LING 7713,."
4828,ENGL 7712 Topics in Historical Linguistics (3) - Modern Campus Catalog™,3,ENGL,7712,"Also offered as,LING 7712,."
4829,ENGL 7711 Forms of Early English (3) - Modern Campus Catalog™,3,ENGL,7711,
4830,ENGL 7623 Topics in Professional Writing and Technical Communication (3) - Modern Campus Catalog™,3,ENGL,7623,May be taken for a max. of 9 sem. hrs. of credit when topics vary.
4831,ENGL 7622 Topics in Composition Studies (3) - Modern Campus Catalog™,3,ENGL,7622,
4832,"ENGL 7621 Research Methods in Composition, Literacy and Rhetorical Studies (3) - Modern Campus Catalog™",3,ENGL,7621,
4833,ENGL 7542 Topics in Rhetorics of Class and Gender (3) - Modern Campus Catalog™,3,ENGL,7542,
4834,"ENGL 7541 Topics in Rhetoric, Media and Representation (3) - Modern Campus Catalog™",3,ENGL,7541,
4835,ENGL 7521 Topics in the History of Rhetoric and Poetics (3) - Modern Campus Catalog™,3,ENGL,7521,
4836,ENGL 7423 Topics in Folklore (3) - Modern Campus Catalog™,3,ENGL,7423,
4837,ENGL 7321 Topics in Gender Theory (3) - Modern Campus Catalog™,3,ENGL,7321,
4838,ENGL 7222 Topics in Literacy Studies (3) - Modern Campus Catalog™,3,ENGL,7222,
4839,ENGL 7221 Topics in Critical Theory and Cultural Studies (3) - Modern Campus Catalog™,3,ENGL,7221,"May be taken for a max. of 12 sem. hrs. of credit when topics vary, with permission of instructor."
4840,ENGL 7182 Postcolonial Literatures (3) - Modern Campus Catalog™,3,ENGL,7182,
4841,ENGL 7174 Survey of African-American Literature I (3) - Modern Campus Catalog™,3,ENGL,7174,
4842,ENGL 7173 Literature of the American South (3) - Modern Campus Catalog™,3,ENGL,7173,
4843,ENGL 7170 Ethnic Literatures of the United States (3) - Modern Campus Catalog™,3,ENGL,7170,
4844,ENGL 7147 Milton (3) - Modern Campus Catalog™,3,ENGL,7147,
4845,ENGL 7137 Chaucer (3) - Modern Campus Catalog™,3,ENGL,7137,Poetry and prose in Middle English.
4846,ENGL 7109 Forms of Film Writing (3) - Modern Campus Catalog™,3,ENGL,7109,permission of instructor.
4847,ENGL 7107 Prosody and Poetic Forms (3) - Modern Campus Catalog™,3,ENGL,7107,admission to MFA program.
4848,ENGL 7106 Forms of Prose Fiction (3) - Modern Campus Catalog™,3,ENGL,7106,"admission to MFA program or permission of instructor when taking the course for the first time.,May be taken for a max. of 18 sem. hrs. credit when topics vary. Permission of instructor required to repeat this course."
4849,ENGL 7072 American Literature (3) - Modern Campus Catalog™,3,ENGL,7072,May be taken for a max. of 9 sem. hrs. of credit when topics vary.
4850,ENGL 7050 Restoration and 18th Century Literature (3) - Modern Campus Catalog™,3,ENGL,7050,
4851,ENGL 7040 Renaissance Literature (3) - Modern Campus Catalog™,3,ENGL,7040,
4852,ENGL 7030 Medieval Literature (3) - Modern Campus Catalog™,3,ENGL,7030,
4853,EXST 7083 Practicum in Statistical Consulting I (2) - Modern Campus Catalog™,2,EXST,7083,"EXST 7013,or,EXST 7014,or,EXST 7015,and permission of instructor.,4 hrs. independent study"
4854,EXST 7061 Statistical Theory (3) - Modern Campus Catalog™,3,EXST,7061,"EXST 7060,or equivalent."
4855,EXST 7060 Probability and Statistics (3) - Modern Campus Catalog™,3,EXST,7060,"MATH 2057,or equivalent."
4856,EXST 7047 Structural Equation Modeling and Hierarchical Linear Modeling (3) - Modern Campus Catalog™,3,EXST,7047,"EXST 7013,or,EXST 7014,or,EXST 7015,or,EXST 7019,."
4857,EXST 7039 Statistical Methods for Reliability and Survival Data (3) - Modern Campus Catalog™,3,EXST,7039,"EXST 7013,or,EXST 7014,or,EXST 7015,."
4858,EXST 7037 Multivariate Statistics (3) - Modern Campus Catalog™,3,EXST,7037,"EXST 7013,or,EXST 7014,or,EXST 7015,or equivalent and knowledge of matrix algebra."
4859,EXST 7036 Categorical Data Analysis (3) - Modern Campus Catalog™,3,EXST,7036,"EXST 7013,or,EXST 7014,or,EXST 7015,or equivalent."
4860,EXST 7034 Regression Analysis (3) - Modern Campus Catalog™,3,EXST,7034,"EXST 7013,or,EXST 7014,or,EXST 7015,or equivalent and knowledge of matrix algebra."
4861,EXST 7031 Experimental Design (3) - Modern Campus Catalog™,3,EXST,7031,"EXST 7013,or,EXST 7014,or,EXST 7015,or equivalent."
4862,EXST 7025 Biological Population Statistics II (3) - Modern Campus Catalog™,3,EXST,7025,"EXST 7015,or equivalent."
4863,EXST 7019 Statistical Methods II–Web-Based (3) - Modern Campus Catalog™,3,EXST,7019,"EXST 7003,or,EXST 7004,or,EXST 7005,or,EXST 7009,or equivalent and knowledge of SAS statistical analysis software.,Credit will be given for only one of the following:,EXST 7013,,,EXST 7014,,,EXST 7015,, 7019."
4864,EXST 7015 Statistical Techniques II (4) - Modern Campus Catalog™,4,EXST,7015,"EXST 7005,or equivalent.,Credit will be given for only one of the following:,EXST 7013,,,EXST 7014,, 7015,,EXST 7019,.,3 hrs. lecture; 2 hrs. lab."
4865,EXST 7014 Experimental Statistics II (4) - Modern Campus Catalog™,4,EXST,7014,"EXST 7004,or equivalent.,Credit will be given for only one of the following:,EXST 7013,, 7014,,EXST 7015,,,EXST 7019,.,3 hrs. lecture; 2 hrs. lab."
4866,EXST 7013 Statistical Inference II (4) - Modern Campus Catalog™,4,EXST,7013,"EXST 7003,or equivalent.,Credit will be given for only one of the following: EXST 7013,,EXST 7014,,,EXST 7015,,,EXST 7019,.,3 hrs. lecture; 2 hrs. lab."
4867,EXST 7012 Fundamental Sampling Techniques (3) - Modern Campus Catalog™,3,EXST,7012,"EXST 7003,or,EXST 7004,or,EXST 7005,or equivalent."
4868,EXST 7011 Nonparametric Statistics (3) - Modern Campus Catalog™,3,EXST,7011,"EXST 7003,or,EXST 7004,or,EXST 7005,or equivalent."
4869,EXST 7009 Statistical Methods I–Web-Based (3) - Modern Campus Catalog™,3,EXST,7009,"MATH 1021,or equivalent and knowledge of SAS statistical analysis software.,Credit will be given for only one of the following:,EXST 7003,,,EXST 7004,,,EXST 7005,, 7009."
4870,EXST 7005 Statistical Techniques I (4) - Modern Campus Catalog™,4,EXST,7005,"MATH 1021,or equivalent.,Credit will be given for only one of the following:,EXST 7003,,,EXST 7004,, 7005,,EXST 7009,.,3 hrs. lecture; 2 hrs. lab."
4871,EXST 7004 Experimental Statistics I (4) - Modern Campus Catalog™,4,EXST,7004,"MATH 1021,or equivalent.,Credit will be given for only one of the following:,EXST 7003,, 7004,,EXST 7005,,,EXST 7009,.,3 hrs. lecture; 2 hrs. lab."
4872,EXST 7003 Statistical Inference I (4) - Modern Campus Catalog™,4,EXST,7003,"MATH 1021,or equivalent.,Credit will be given for only one of the following: EXST 7003,,EXST 7004,,,EXST 7005,,,EXST 7009,.,3 hrs. lecture; 2 hrs. lab."
4873,EXST 4142 Introduction to R and Statistical Data Mining (3) - Modern Campus Catalog™,3,EXST,4142,"EXST 3201,or,ECON 4630,or Permission of Instructor."
4874,EXST 4087 Special Topics in Applied Statistics (3) - Modern Campus Catalog™,3,EXST,4087,"EXST 2201,or equivalent."
4875,EXST 4050 Principles and Theory of Statistics (4) - Modern Campus Catalog™,4,EXST,4050,"EXST 2201,or equivalent and,MATH 1550,or equivalent.,3 hrs. lecture; 2 hrs. lab."
4876,EXST 4025 SAS Programming (3) - Modern Campus Catalog™,3,EXST,4025,"EXST 2201,or equivalent."
4877,EXST 4012 Introduction to Sampling Techniques (3) - Modern Campus Catalog™,3,EXST,4012,"EXST 2201,or equivalent."
4878,EXST 3999 Supervised Independent Study and Research (1-4) - Modern Campus Catalog™,4,EXST,3999,consent of instructor.
4879,EXST 3201 Statistical Analysis II (4) - Modern Campus Catalog™,4,EXST,3201,"EXST 2201,or equivalent.,3 hrs. lecture; 2 hrs. lab."
4880,EXST 2201 Introduction to Statistical Analysis (4) - Modern Campus Catalog™,4,EXST,2201,"MATH 1021,or equivalent.,3 hrs. lecture; 2 hrs. lab."
4881,EXST 2000 Introduction to Microcomputers (3) - Modern Campus Catalog™,3,EXST,2000,"Credit will not be given for this course and,CSC 1100,,,ISDS 1100,and,LIS 2001,.,2 hrs. lecture; 2 hrs. lab."
4882,ENVS 9000 Dissertation Research (1-12 per sem.) - Modern Campus Catalog™,1,ENVS,,“S/U” grading.
4883,ENVS 8000 Thesis Research (1-12 per sem.) - Modern Campus Catalog™,1,ENVS,,“S”/”U” grading.
4884,ENVS 7998 Environmental Colloquium (2) - Modern Campus Catalog™,2,ENVS,7998,Non-thesis students only.
4885,ENVS 7997 Environmental Practicum (1-6) - Modern Campus Catalog™,6,ENVS,7997,"Graduate standing in Environmental Sciences and consent of the instructor.,Pass-fail grading.,Required of all students in the ENVS Professional Option program. Open to students accepted by an approved internship program or accepted for an approved team research project."
4886,ENVS 7995 Environmental Seminar (1) - Modern Campus Catalog™,1,ENVS,7995,
4887,ENVS 7950 Special Topics in Environmental Sciences (1-6) - Modern Campus Catalog™,6,ENVS,7950,
4888,ENVS 7900 Special Problems in Environmental Sciences (1-4) - Modern Campus Catalog™,4,ENVS,7900,
4889,ENVS 7800 Introduction to Supervised Teaching in Environmental Sciences (1-3) - Modern Campus Catalog™,3,ENVS,7800,Permission of department.
4890,ENVS 7700 Integrated Environmental Issues (3) - Modern Campus Catalog™,3,ENVS,7700,
4891,ENVS 7626 Toxicology IV: Genetic Toxicology (3) - Modern Campus Catalog™,3,ENVS,7626,"ENVS 7623,or approval of instructor."
4892,ENVS 7623 Toxicology I (3) - Modern Campus Catalog™,3,ENVS,7623,"ENVS 4477,or consent of instructor."
4893,ENVS 7152 Potamology (3) - Modern Campus Catalog™,3,ENVS,7152,"See,RNR 7152,."
4894,ENVS 7130 Isotopes in Oceanography and Environmental Sciences (3) - Modern Campus Catalog™,3,ENVS,7130,"See,OCS 7130,."
4895,ENVS 7112 Concepts in Marine Ecotoxicology (3) - Modern Campus Catalog™,3,ENVS,7112,"ENVS 7110,or permission of instructor"
4896,ENVS 7110 Toxicology of Aquatic Environments (3) - Modern Campus Catalog™,3,ENVS,7110,"Cross listed with,OCS 7110,."
4897,ENVS 7061 Watershed Biogeochemistry (3) - Modern Campus Catalog™,3,ENVS,7061,"Also offered as,RNR 7061,."
4898,ENVS 7077 Environmental Impact of Artificial Intelligence (3) - Modern Campus Catalog™,3,ENVS,7077,"Any one of the following courses:,ENVS 4145,,,ENVS 4149,,,GEOG 4047,,,ENVS 7010,,,ENVS 7050,,,EXST 7034,,,ISDS 7302,,,OCS 7123,,,OCS 7313,, or departmental approval."
4899,ENVS 7050 Spatial Modeling of Environmental Data (3) - Modern Campus Catalog™,3,ENVS,7050,"EXST 7003,or,EXST 7004,or,EXST 7005,."
4900,ENVS 7048 Natural Resources Law and Policy (3) - Modern Campus Catalog™,3,ENVS,7048,"Also offered as,RNR 7048,."
4901,ENVS 7047 Environmental Economics and Policy (3) - Modern Campus Catalog™,3,ENVS,7047,"ECON 4720,or equivalent or consent of instructor."
4902,ENVS 7046 International Environmental Law (3) - Modern Campus Catalog™,3,ENVS,7046,"Also offered as,RNR 7046,."
4903,ENVS 7044 Regulation of Toxic Substances (3) - Modern Campus Catalog™,3,ENVS,7044,
4904,ENVS 7043 Environmental Law and Regulation (3) - Modern Campus Catalog™,3,ENVS,7043,"Also offered as,RNR 7043,."
4905,ENVS 7042 Environmental Conflict Resolution (3) - Modern Campus Catalog™,3,ENVS,7042,
4906,ENVS 7041 Environmental Policy Analysis (3) - Modern Campus Catalog™,3,ENVS,7041,consent of instructor.
4907,ENVS 7040 Environmental Planning and Management (3) - Modern Campus Catalog™,3,ENVS,7040,consent of instructor.
4908,ENVS 7010 Mathematical Modeling in Energy and Environmental Management (3) - Modern Campus Catalog™,3,ENVS,7010,"OCS 4410,or equivalent."
4909,ENVS 7007 Qualitative Research Methods for Environmental Decision Making (3) - Modern Campus Catalog™,3,ENVS,7007,
